,osmid,highway,geometry,lon,lat
3563,733650206,,POINT (73.2134722 54.9932261),73.2134722,54.9932261
3564,410262815,,POINT (73.438717 54.9694335),73.438717,54.9694335
3565,3149176097,,POINT (73.3109625 55.0376708),73.3109625,55.0376708
3566,410262818,,POINT (73.4390369 54.9705415),73.4390369,54.9705415
3567,1417026850,,POINT (73.5226881 54.9428165),73.5226881,54.9428165
3568,1417026852,,POINT (73.52662170000001 54.9428023),73.5266217,54.9428023
3569,733650213,,POINT (73.22495120000001 54.982473),73.2249512,54.982473
3570,733650214,,POINT (73.2180195 54.9891341),73.2180195,54.9891341
3571,3593936169,,POINT (73.385363 54.9450878),73.385363,54.9450878
3572,733650218,,POINT (73.22674619999999 54.9772533),73.2267462,54.9772533
3573,697311037,,POINT (73.3072999 55.0295795),73.3072999,55.0295795
3574,733650220,,POINT (73.2285145 54.9990813),73.2285145,54.9990813
3575,241556779,,POINT (73.3158487 54.9371978),73.3158487,54.9371978
3576,6173318445,,POINT (73.1531672 55.0780311),73.1531672,55.0780311
3577,1417026864,,POINT (73.5238743 54.9429209),73.5238743,54.9429209
3578,494771505,,POINT (73.38138530000001 54.9549225),73.3813853,54.9549225
3579,733650227,,POINT (73.2167347 54.9876949),73.2167347,54.9876949
3580,1417026868,,POINT (73.5257115 54.9430562),73.5257115,54.9430562
3581,1417026871,,POINT (73.5327295 54.9430911),73.5327295,54.9430911
3582,733650232,,POINT (73.2509227 54.9768004),73.2509227,54.9768004
3583,1104305463,,POINT (73.48724869999999 55.0131789),73.4872487,55.0131789
3584,733650234,,POINT (73.2191253 54.9829455),73.2191253,54.9829455
3585,6173318458,,POINT (73.1517456 55.0794959),73.1517456,55.0794959
3586,4039482684,,POINT (73.3547738 55.006469),73.3547738,55.006469
3587,733650237,,POINT (73.2268303 54.9868328),73.2268303,54.9868328
3588,666705213,,POINT (73.3391592 55.00522),73.3391592,55.00522
3589,733650239,,POINT (73.2111575 54.9910586),73.2111575,54.9910586
3590,5724052800,traffic_signals,POINT (73.2673559 55.0345447),73.2673559,55.0345447
3591,733650241,,POINT (73.2580031 54.9731149),73.2580031,54.9731149
3592,5724052799,,POINT (73.2672295 55.0345537),73.2672295,55.0345537
3593,5724052801,traffic_signals,POINT (73.26729690000001 55.0346202),73.2672969,55.0346202
3594,666705220,,POINT (73.34005190000001 55.0054398),73.3400519,55.0054398
3595,5724052804,,POINT (73.2526623 55.0585877),73.2526623,55.0585877
3596,1085349190,,POINT (73.50672179999999 55.0599303),73.5067218,55.0599303
3597,1085349187,,POINT (73.5191092 55.0682959),73.5191092,55.0682959
3598,1085349192,,POINT (73.5074443 55.0591247),73.5074443,55.0591247
3599,733650249,,POINT (73.24958890000001 54.9757236),73.2495889,54.9757236
3600,666705225,,POINT (73.34050449999999 55.0051078),73.3405045,55.0051078
3601,733650251,,POINT (73.2105078 54.9904101),73.2105078,54.9904101
3602,1417026892,,POINT (73.5225423 54.943252),73.5225423,54.943252
3603,766221645,,POINT (73.4605586 54.951045),73.4605586,54.951045
3604,733650254,,POINT (73.21357810000001 54.9886574),73.2135781,54.9886574
3605,697311043,,POINT (73.3039363 55.0327517),73.3039363,55.0327517
3606,617504073,,POINT (73.40974060000001 55.000313),73.4097406,55.000313
3607,617504079,,POINT (73.4078746 55.0005627),73.4078746,55.0005627
3608,617504080,,POINT (73.4059992 55.0019697),73.4059992,55.0019697
3609,733650259,,POINT (73.2205922 54.9828775),73.2205922,54.9828775
3610,584605009,,POINT (73.2748902 54.9897435),73.2748902,54.9897435
3611,733650261,,POINT (73.24754 54.9774929),73.24754,54.9774929
3612,617504081,,POINT (73.40722770000001 55.0024367),73.4072277,55.0024367
3613,616635735,,POINT (73.4251421 55.0259825),73.4251421,55.0259825
3614,5742992728,,POINT (73.3771957 55.0233198),73.3771957,55.0233198
3615,733650265,,POINT (73.22504739999999 54.976138),73.2250474,54.976138
3616,617504083,,POINT (73.4085101 55.0029243),73.4085101,55.0029243
3617,733650267,,POINT (73.2407753 54.9757377),73.2407753,54.9757377
3618,733650268,,POINT (73.2349882 55.0002153),73.2349882,55.0002153
3619,1417026908,,POINT (73.5237549 54.9433596),73.5237549,54.9433596
3620,733650270,,POINT (73.2343171 54.978133),73.2343171,54.978133
3621,617504086,,POINT (73.4102074 55.0014436),73.4102074,55.0014436
3622,617504087,,POINT (73.4023833 55.0060925),73.4023833,55.0060925
3623,617504090,,POINT (73.4027349 55.004615),73.4027349,55.004615
3624,3762167138,,POINT (73.3357543 55.008338),73.3357543,55.008338
3625,617504091,,POINT (73.4035524 55.0049275),73.4035524,55.0049275
3626,1104305499,,POINT (73.5634122 54.9945079),73.5634122,54.9945079
3627,617504093,,POINT (73.40414 55.0051507),73.40414,55.0051507
3628,617504094,,POINT (73.40535559999999 55.0056047),73.4053556,55.0056047
3629,617504095,,POINT (73.4066608 55.006092),73.4066608,55.006092
3630,733650280,,POINT (73.219976 54.9914116),73.219976,54.9914116
3631,617504097,,POINT (73.40788689999999 55.0065586),73.4078869,55.0065586
3632,410819946,,POINT (73.2419543 55.0266614),73.2419543,55.0266614
3633,1417026922,,POINT (73.52560099999999 54.9435426),73.525601,54.9435426
3634,3762167151,,POINT (73.33205030000001 55.0098752),73.3320503,55.0098752
3635,1178869104,,POINT (73.31677670000001 55.0568306),73.3167767,55.0568306
3636,410819953,,POINT (73.24566590000001 55.0264488),73.2456659,55.0264488
3637,1119772019,,POINT (73.360497 55.0303931),73.360497,55.0303931
3638,494771577,,POINT (73.38453149999999 54.9473426),73.3845315,54.9473426
3639,733650298,,POINT (73.2224042 54.9854458),73.2224042,54.9854458
3640,410819963,,POINT (73.2558076 55.0226101),73.2558076,55.0226101
3641,733650300,,POINT (73.26111779999999 54.9715129),73.2611178,54.9715129
3642,494771578,traffic_signals,POINT (73.38633849999999 54.9472063),73.3863385,54.9472063
3643,733650302,,POINT (73.224642 54.9738205),73.224642,54.9738205
3644,410606969,,POINT (73.4411492 54.9373059),73.4411492,54.9373059
3645,480793136,,POINT (73.3698085 54.9161831),73.3698085,54.9161831
3646,733650311,,POINT (73.23820480000001 54.9745219),73.2382048,54.9745219
3647,480793137,,POINT (73.36695760000001 54.9169171),73.3669576,54.9169171
3648,1417026953,,POINT (73.5211503 54.9437082),73.5211503,54.9437082
3649,241556874,,POINT (73.31687909999999 54.9361222),73.3168791,54.9361222
3650,733650315,,POINT (73.2167353 54.9923059),73.2167353,54.9923059
3651,4585299339,,POINT (73.39174300000001 54.9732905),73.391743,54.9732905
3652,733650317,,POINT (73.2236427 54.9846954),73.2236427,54.9846954
3653,480793138,,POINT (73.3680492 54.9173541),73.3680492,54.9173541
3654,733650319,,POINT (73.2276703 54.9900505),73.2276703,54.9900505
3655,733650320,,POINT (73.2213723 54.9882412),73.2213723,54.9882412
3656,480793139,,POINT (73.36439590000001 54.9175212),73.3643959,54.9175212
3657,733650322,,POINT (73.22471299999999 54.9809645),73.224713,54.9809645
3658,494771604,traffic_signals,POINT (73.37584579999999 54.9464543),73.3758458,54.9464543
3659,494771605,,POINT (73.3840331 54.9451499),73.3840331,54.9451499
3660,733650326,,POINT (73.22655450000001 54.9760582),73.2265545,54.9760582
3661,494771606,,POINT (73.3786096 54.946014),73.3786096,54.946014
3662,867818902,,POINT (73.3345899 54.9818075),73.3345899,54.9818075
3663,1417026969,,POINT (73.52242099999999 54.9437978),73.522421,54.9437978
3664,410688922,,POINT (73.3960895 54.939832),73.3960895,54.939832
3665,1417026971,,POINT (73.5388511 54.9438607),73.5388511,54.9438607
3666,733650332,,POINT (73.22136980000001 54.9727741),73.2213698,54.9727741
3667,2592742814,,POINT (73.35242770000001 55.0056045),73.3524277,55.0056045
3668,617504159,,POINT (73.4151985 55.0012986),73.4151985,55.0012986
3669,733650336,,POINT (73.21738879999999 54.9884162),73.2173888,54.9884162
3670,480793142,,POINT (73.3653217 54.9175435),73.3653217,54.9175435
3671,973643170,,POINT (73.3147855 54.906306),73.3147855,54.906306
3672,617504160,,POINT (73.4127476 55.0007232),73.4127476,55.0007232
3673,617504161,,POINT (73.4124908 55.0010106),73.4124908,55.0010106
3674,480793143,,POINT (73.3664527 54.9175641),73.3664527,54.9175641
3675,617504162,,POINT (73.411227 55.000642),73.411227,55.000642
3676,617504163,,POINT (73.41268580000001 55.0023787),73.4126858,55.0023787
3677,617504168,,POINT (73.4138571 55.0028971),73.4138571,55.0028971
3678,733650345,,POINT (73.2251653 54.9854269),73.2251653,54.9854269
3679,617504169,,POINT (73.41146639999999 55.0019158),73.4114664,55.0019158
3680,617504170,,POINT (73.41100059999999 55.0038692),73.4110006,55.0038692
3681,617504171,,POINT (73.4116002 55.0033676),73.4116002,55.0033676
3682,410394029,,POINT (73.4886145 54.9077172),73.4886145,54.9077172
3683,733650351,,POINT (73.2241573 54.9784387),73.2241573,54.9784387
3684,733650356,,POINT (73.2561728 54.9736012),73.2561728,54.9736012
3685,410230197,,POINT (73.411513 54.9928622),73.411513,54.9928622
3686,733650358,,POINT (73.2219398 54.9827833),73.2219398,54.9827833
3687,410590647,,POINT (73.4188776 54.9417135),73.4188776,54.9417135
3688,733650360,,POINT (73.2141546 54.9893553),73.2141546,54.9893553
3689,1417027000,,POINT (73.5254991 54.9440559),73.5254991,54.9440559
3690,410230202,,POINT (73.4145587 54.9748598),73.4145587,54.9748598
3691,6235774394,,POINT (73.4052131 54.8435212),73.4052131,54.8435212
3692,733650364,,POINT (73.2282842 54.9867399),73.2282842,54.9867399
3693,733650367,,POINT (73.2304673 54.9866329),73.2304673,54.9866329
3694,410590655,,POINT (73.416496 54.940834),73.416496,54.940834
3695,733650369,,POINT (73.2582073 54.9716122),73.2582073,54.9716122
3696,410590658,,POINT (73.4152694 54.9403722),73.4152694,54.9403722
3697,733650371,,POINT (73.2273524 54.9808293),73.2273524,54.9808293
3698,1941052864,,POINT (73.4043176 55.0326315),73.4043176,55.0326315
3699,733650373,,POINT (73.2188661 54.9813224),73.2188661,54.9813224
3700,1941052865,,POINT (73.4039643 55.0326333),73.4039643,55.0326333
3701,733650375,,POINT (73.2193101 54.9839861),73.2193101,54.9839861
3702,410394056,,POINT (73.48651 54.9038521),73.48651,54.9038521
3703,733650377,,POINT (73.2485133 54.9740401),73.2485133,54.9740401
3704,410230218,,POINT (73.36802040000001 54.9232158),73.3680204,54.9232158
3705,410344906,,POINT (73.4291843 54.9326662),73.4291843,54.9326662
3706,733650384,,POINT (73.2290228 54.9780884),73.2290228,54.9780884
3707,867818964,,POINT (73.3366925 54.9824966),73.3366925,54.9824966
3708,1178869208,,POINT (73.33382779999999 54.9491415),73.3338278,54.9491415
3709,733650396,,POINT (73.2174334 54.9814221),73.2174334,54.9814221
3710,733650397,,POINT (73.2128737 54.9925149),73.2128737,54.9925149
3711,733650403,,POINT (73.244777 54.9742056),73.244777,54.9742056
3712,1104305642,,POINT (73.50621460000001 55.0078124),73.5062146,55.0078124
3713,733650412,,POINT (73.2282221 55.0004689),73.2282221,55.0004689
3714,733650414,,POINT (73.20628360000001 54.9911133),73.2062836,54.9911133
3715,733650416,,POINT (73.22233439999999 54.9762938),73.2223344,54.9762938
3716,1178869232,,POINT (73.3285228 55.0319592),73.3285228,55.0319592
3717,733650420,,POINT (73.22560679999999 54.9869933),73.2256068,54.9869933
3718,1039310332,,POINT (73.4976798 55.030036),73.4976798,55.030036
3719,411688445,,POINT (73.37316439999999 54.9813027),73.3731644,54.9813027
3720,411688450,,POINT (73.37267129999999 54.9802449),73.3726713,54.9802449
3721,1941052933,,POINT (73.3997966 55.0354623),73.3997966,55.0354623
3722,241556997,,POINT (73.3151026 54.9365473),73.3151026,54.9365473
3723,241556998,,POINT (73.3142175 54.9363841),73.3142175,54.9363841
3724,867819036,,POINT (73.3326579 54.9826586),73.3326579,54.9826586
3725,1941052959,,POINT (73.37863919999999 55.0363744),73.3786392,55.0363744
3726,1417027105,,POINT (73.5296701 54.9453607),73.5296701,54.9453607
3727,1227857441,,POINT (73.5995695 54.9541424),73.5995695,54.9541424
3728,410246690,,POINT (73.44141089999999 54.9594523),73.4414109,54.9594523
3729,1933336104,,POINT (73.38824080000001 54.9792616),73.3882408,54.9792616
3730,410246697,,POINT (73.4350639 54.9597911),73.4350639,54.9597911
3731,410394160,,POINT (73.4727918 54.9050245),73.4727918,54.9050245
3732,1797873203,,POINT (73.3286489 54.9836832),73.3286489,54.9836832
3733,867819063,,POINT (73.33507640000001 54.980923),73.3350764,54.980923
3734,2195316283,,POINT (73.3424473 54.9370071),73.3424473,54.9370071
3735,494771775,,POINT (73.3816532 54.952936),73.3816532,54.952936
3736,494771779,,POINT (73.3796863 54.9477392),73.3796863,54.9477392
3737,2195316295,,POINT (73.3429589 54.9372969),73.3429589,54.9372969
3738,2984189513,,POINT (73.3538319 55.0157964),73.3538319,55.0157964
3739,494771791,,POINT (73.38448510000001 54.947015),73.3844851,54.947015
3740,494771792,,POINT (73.3828117 54.9470382),73.3828117,54.9470382
3741,2513575505,,POINT (73.47394420000001 54.9280828),73.4739442,54.9280828
3742,410246736,,POINT (73.4422512 54.9616658),73.4422512,54.9616658
3743,494771795,,POINT (73.3827517 54.9507793),73.3827517,54.9507793
3744,2513575507,,POINT (73.4714219 54.9283134),73.4714219,54.9283134
3745,6215376470,,POINT (73.3604079 55.0217568),73.3604079,55.0217568
3746,6215376471,,POINT (73.3604046 55.0216398),73.3604046,55.0216398
3747,410394201,,POINT (73.4949897 54.9068894),73.4949897,54.9068894
3748,494771803,,POINT (73.3843006 54.9591881),73.3843006,54.9591881
3749,494771804,,POINT (73.3822167 54.9564354),73.3822167,54.9564354
3750,410394203,,POINT (73.4890509 54.9063669),73.4890509,54.9063669
3751,1178869342,,POINT (73.1753247 54.9485072),73.1753247,54.9485072
3752,3758497379,,POINT (73.34592809999999 54.9869179),73.3459281,54.9869179
3753,494771812,,POINT (73.3832714 54.9620501),73.3832714,54.9620501
3754,1227857509,,POINT (73.5653683 54.9451417),73.5653683,54.9451417
3755,5209693812,,POINT (73.4012649 54.9677973),73.4012649,54.9677973
3756,2513575544,,POINT (73.4771246 54.9296299),73.4771246,54.9296299
3757,410689145,,POINT (73.4109493 54.9411489),73.4109493,54.9411489
3758,410689147,,POINT (73.39619039999999 54.941339),73.3961904,54.941339
3759,1178869375,,POINT (73.17018040000001 54.9486537),73.1701804,54.9486537
3760,1930075778,,POINT (73.3854307 54.9870352),73.3854307,54.9870352
3761,1977441922,,POINT (73.452687 54.9534548),73.452687,54.9534548
3762,3298041477,,POINT (73.249324 54.9784488),73.249324,54.9784488
3763,2289376902,,POINT (73.3649209 55.0186552),73.3649209,55.0186552
3764,2289376903,,POINT (73.36490430000001 55.0179109),73.3649043,55.0179109
3765,1977441926,,POINT (73.4518075 54.9535392),73.4518075,54.9535392
3766,2289376905,,POINT (73.36493609999999 55.0194279),73.3649361,55.0194279
3767,2289376906,,POINT (73.36485570000001 55.0098914),73.3648557,55.0098914
3768,1227857546,,POINT (73.6015501 54.9484195),73.6015501,54.9484195
3769,2289376908,traffic_signals,POINT (73.3649399 55.0202029),73.3649399,55.0202029
3770,1039310477,,POINT (73.4544908 55.036011),73.4544908,55.036011
3771,2289376911,traffic_signals,POINT (73.3648876 55.0168356),73.3648876,55.0168356
3772,2289376915,,POINT (73.3648089 55.0041949),73.3648089,55.0041949
3773,2289376916,traffic_signals,POINT (73.3651483 55.0168349),73.3651483,55.0168349
3774,2289376918,,POINT (73.3648422 55.0073478),73.3648422,55.0073478
3775,2289376919,,POINT (73.36495909999999 55.0228679),73.3649591,55.0228679
3776,2289376921,traffic_signals,POINT (73.3648604 55.0090359),73.3648604,55.0090359
3777,940072601,,POINT (73.3779474 55.0089221),73.3779474,55.0089221
3778,2289376923,,POINT (73.3650174 55.0057469),73.3650174,55.0057469
3779,2289376924,,POINT (73.36485519999999 55.0107663),73.3648552,55.0107663
3780,2289376925,,POINT (73.36499910000001 55.0041942),73.3649991,55.0041942
3781,1977441947,,POINT (73.45196 54.9539726),73.45196,54.9539726
3782,2289376927,,POINT (73.3648257 55.0057478),73.3648257,55.0057478
3783,2289376928,,POINT (73.3649906 55.0034707),73.3649906,55.0034707
3784,2289376933,,POINT (73.3652007 55.0212762),73.3652007,55.0212762
3785,2289376935,traffic_signals,POINT (73.3652104 55.022061),73.3652104,55.022061
3786,2289376938,traffic_signals,POINT (73.36485740000001 55.0133719),73.3648574,55.0133719
3787,6169976491,,POINT (73.3127089 55.0153553),73.3127089,55.0153553
3788,2289376942,,POINT (73.3648573 55.0142356),73.3648573,55.0142356
3789,2289376944,,POINT (73.3650083 55.004972),73.3650083,55.004972
3790,2289376947,traffic_signals,POINT (73.365188 55.020201),73.365188,55.020201
3791,2289376948,,POINT (73.3651194 55.0159658),73.3651194,55.0159658
3792,2289376950,,POINT (73.3648664 55.011641),73.3648664,55.011641
3793,2289376951,,POINT (73.3648173 55.0049742),73.3648173,55.0049742
3794,2131795638,,POINT (73.38378350000001 54.9685266),73.3837835,54.9685266
3795,1492704951,,POINT (73.40147779999999 54.9745171),73.4014778,54.9745171
3796,2289376954,,POINT (73.3648228 55.0065095),73.3648228,55.0065095
3797,410377914,,POINT (73.4772565 54.929138),73.4772565,54.929138
3798,2289376956,traffic_signals,POINT (73.36505630000001 55.0090356),73.3650563,55.0090356
3799,2289376957,traffic_signals,POINT (73.3651074 55.0133705),73.3651074,55.0133705
3800,410377915,,POINT (73.4741921 54.9287385),73.4741921,54.9287385
3801,411688638,,POINT (73.37499800000001 54.9803897),73.374998,54.9803897
3802,411688640,,POINT (73.375175 54.9794698),73.375175,54.9794698
3803,2289376961,traffic_signals,POINT (73.364819 55.001983),73.364819,55.001983
3804,1248190144,,POINT (73.4675333 54.9091456),73.4675333,54.9091456
3805,1611374275,,POINT (73.22685920000001 54.9958101),73.2268592,54.9958101
3806,2289376963,,POINT (73.36495619999999 55.021254),73.3649562,55.021254
3807,3116048068,,POINT (73.45893890000001 55.0320806),73.4589389,55.0320806
3808,410820294,,POINT (73.24813210000001 55.0256773),73.2481321,55.0256773
3809,2289376966,,POINT (73.36487750000001 55.0125057),73.3648775,55.0125057
3810,2289376968,,POINT (73.3648657 55.0151036),73.3648657,55.0151036
3811,411688642,,POINT (73.3753813 54.9783979),73.3753813,54.9783979
3812,411688643,,POINT (73.3741036 54.9783194),73.3741036,54.9783194
3813,2289376971,,POINT (73.3650667 55.0099253),73.3650667,55.0099253
3814,1694195401,,POINT (73.266811 55.059516),73.266811,55.059516
3815,2289376973,,POINT (73.3651697 55.0186537),73.3651697,55.0186537
3816,2289376976,,POINT (73.36502609999999 55.006483),73.3650261,55.006483
3817,1104305875,,POINT (73.53358679999999 54.9961874),73.5335868,54.9961874
3818,2289376981,,POINT (73.3651794 55.0194715),73.3651794,55.0194715
3819,2289376984,,POINT (73.36519180000001 55.0205226),73.3651918,55.0205226
3820,2289376987,,POINT (73.36516090000001 55.0179038),73.3651609,55.0179038
3821,410181340,traffic_signals,POINT (73.345663 55.0060829),73.345663,55.0060829
3822,7148642013,,POINT (73.4374038 54.8520634),73.4374038,54.8520634
3823,2289376992,,POINT (73.3651789 55.0228665),73.3651789,55.0228665
3824,1104305889,,POINT (73.5094718 55.002105),73.5094718,55.002105
3825,1702289122,,POINT (73.3962334 54.9418169),73.3962334,54.9418169
3826,2289376995,,POINT (73.3650363 55.0073464),73.3650363,55.0073464
3827,7148642020,,POINT (73.4376006 54.8515384),73.4376006,54.8515384
3828,410385562,,POINT (73.49807130000001 54.9189557),73.4980713,54.9189557
3829,2289377000,,POINT (73.3651091 55.0150847),73.3651091,55.0150847
3830,1702289129,,POINT (73.3932511 54.941908),73.3932511,54.941908
3831,2289377002,,POINT (73.36504600000001 55.0081738),73.365046,55.0081738
3832,1196728042,,POINT (73.41343209999999 54.9929772),73.4134321,54.9929772
3833,7148642027,,POINT (73.4423938 54.8537534),73.4423938,54.8537534
3834,586358509,,POINT (73.30897059999999 54.9754745),73.3089706,54.9754745
3835,2289377005,,POINT (73.364874 55.0159606),73.364874,55.0159606
3836,1702289130,,POINT (73.3927991 54.9419218),73.3927991,54.9419218
3837,2289377008,,POINT (73.36507659999999 55.0107646),73.3650766,55.0107646
3838,1702289132,,POINT (73.3915911 54.9420438),73.3915911,54.9420438
3839,2289377010,,POINT (73.36494159999999 55.0205326),73.3649416,55.0205326
3840,1317035761,,POINT (73.37565189999999 54.8359276),73.3756519,54.8359276
3841,586358520,,POINT (73.3126755 54.9767547),73.3126755,54.9767547
3842,537521189,,POINT (73.274981 55.0306399),73.274981,55.0306399
3843,410525595,,POINT (73.45254559999999 54.9191394),73.4525456,54.9191394
3844,1223925515,,POINT (73.4159317 54.9510239),73.4159317,54.9510239
3845,1611374348,,POINT (73.3709769 55.0002847),73.3709769,55.0002847
3846,3617775387,,POINT (73.4178089 55.0455104),73.4178089,55.0455104
3847,1594283236,,POINT (73.4808317 54.9292086),73.4808317,54.9292086
3848,964665117,traffic_signals,POINT (73.32529270000001 54.9800404),73.3252927,54.9800404
3849,1039310630,,POINT (73.4761243 55.0285032),73.4761243,55.0285032
3850,1104305961,,POINT (73.5091905 54.999002),73.5091905,54.999002
3851,453025581,,POINT (73.3912988 54.9753688),73.3912988,54.9753688
3852,453025582,,POINT (73.3941956 54.9755356),73.3941956,54.9755356
3853,410541870,,POINT (73.43820650000001 54.9303697),73.4382065,54.9303697
3854,410263344,,POINT (73.4348191 54.9670824),73.4348191,54.9670824
3855,453025585,,POINT (73.39063280000001 54.9784538),73.3906328,54.9784538
3856,453025586,,POINT (73.3898033 54.9822833),73.3898033,54.9822833
3857,453025587,,POINT (73.3893592 54.9843958),73.3893592,54.9843958
3858,453025588,,POINT (73.388953 54.9863259),73.388953,54.9863259
3859,453025589,,POINT (73.3885641 54.9875234),73.3885641,54.9875234
3860,453025590,,POINT (73.38786880000001 54.9862744),73.3878688,54.9862744
3861,453025591,,POINT (73.3882832 54.984319),73.3882832,54.984319
3862,410541873,,POINT (73.4362704 54.932498),73.4362704,54.932498
3863,410541874,,POINT (73.43648210000001 54.9325997),73.4364821,54.9325997
3864,697311034,,POINT (73.3021485 55.030349),73.3021485,55.030349
3865,453025595,,POINT (73.38929210000001 54.9793342),73.3892921,54.9793342
3866,697311036,,POINT (73.30697410000001 55.0288679),73.3069741,55.0288679
3867,453025597,,POINT (73.3904421 54.9794053),73.3904421,54.9794053
3868,697311038,,POINT (73.30760770000001 55.0302733),73.3076077,55.0302733
3869,2010128190,,POINT (73.3515823 55.0069508),73.3515823,55.0069508
3870,697311040,,POINT (73.302466 55.0309768),73.302466,55.0309768
3871,453025598,,POINT (73.39566979999999 54.9797513),73.3956698,54.9797513
3872,453025599,,POINT (73.39786669999999 54.9799017),73.3978667,54.9799017
3873,453025600,,POINT (73.3960163 54.9769009),73.3960163,54.9769009
3874,453025601,,POINT (73.3956668 54.9787756),73.3956668,54.9787756
3875,697311045,,POINT (73.3049824 55.0339442),73.3049824,55.0339442
3876,453025602,,POINT (73.39531289999999 54.9806927),73.3953129,54.9806927
3877,453025603,,POINT (73.3949492 54.9826193),73.3949492,54.9826193
3878,453025605,,POINT (73.3941368 54.9866068),73.3941368,54.9866068
3879,453025606,,POINT (73.3938327 54.9879218),73.3938327,54.9879218
3880,453025607,,POINT (73.39120200000001 54.9885101),73.391202,54.9885101
3881,453025608,,POINT (73.38989599999999 54.9880235),73.389896,54.9880235
3882,453025609,,POINT (73.39031420000001 54.9863906),73.3903142,54.9863906
3883,453025604,,POINT (73.3945265 54.9847375),73.3945265,54.9847375
3884,594812741,,POINT (73.1850197 55.0083045),73.1850197,55.0083045
3885,697311046,,POINT (73.3054752 55.0344847),73.3054752,55.0344847
3886,697311047,,POINT (73.3085592 55.0329653),73.3085592,55.0329653
3887,697311049,,POINT (73.3085256 55.0322401),73.3085256,55.0322401
3888,453025617,,POINT (73.3977685 54.9804132),73.3977685,54.9804132
3889,697311050,,POINT (73.30818960000001 55.0315284),73.3081896,55.0315284
3890,697311051,,POINT (73.3079061 55.0308808),73.3079061,55.0308808
3891,453025620,,POINT (73.41185780000001 54.9816746),73.4118578,54.9816746
3892,697311054,,POINT (73.30876809999999 55.0335425),73.3087681,55.0335425
3893,697311055,,POINT (73.30628489999999 55.0353378),73.3062849,55.0353378
3894,697311056,,POINT (73.30898449999999 55.0345801),73.3089845,55.0345801
3895,453025616,,POINT (73.390074 54.9812738),73.390074,54.9812738
3896,964665177,,POINT (73.3221963 54.9800674),73.3221963,54.9800674
3897,453025618,,POINT (73.4027409 54.9806834),73.4027409,54.9806834
3898,453025621,,POINT (73.4132984 54.9817748),73.4132984,54.9817748
3899,453025623,,POINT (73.4147586 54.9818466),73.4147586,54.9818466
3900,453025626,,POINT (73.4163075 54.9819471),73.4163075,54.9819471
3901,3324731224,,POINT (73.37693059999999 54.9811492),73.3769306,54.9811492
3902,2477350750,,POINT (73.30929260000001 54.9126453),73.3092926,54.9126453
3903,453025633,,POINT (73.4177699 54.982026),73.4177699,54.982026
3904,453025637,,POINT (73.4208117 54.9822081),73.4208117,54.9822081
3905,453025641,,POINT (73.42525259999999 54.9826941),73.4252526,54.9826941
3906,6645931882,,POINT (73.3775862 55.0080448),73.3775862,55.0080448
3907,453025644,,POINT (73.423312 54.9849991),73.423312,54.9849991
3908,453025646,,POINT (73.4218529 54.9849305),73.4218529,54.9849305
3909,453025647,,POINT (73.4204467 54.9848761),73.4204467,54.9848761
3910,2477350767,,POINT (73.3067016 54.9130852),73.3067016,54.9130852
3911,453025650,,POINT (73.4174996 54.9847766),73.4174996,54.9847766
3912,2477350770,,POINT (73.3095714 54.9131715),73.3095714,54.9131715
3913,453025652,,POINT (73.4076531 54.9795605),73.4076531,54.9795605
3914,453025653,,POINT (73.4055745 54.9742915),73.4055745,54.9742915
3915,453025654,,POINT (73.3945851 54.973612),73.3945851,54.973612
3916,3324731251,,POINT (73.3772091 54.9815385),73.3772091,54.9815385
3917,1317035894,,POINT (73.4054984 54.8418963),73.4054984,54.8418963
3918,453025657,traffic_signals,POINT (73.39507740000001 54.9713157),73.3950774,54.9713157
3919,2477350776,,POINT (73.3051416 54.9134374),73.3051416,54.9134374
3920,453025659,,POINT (73.3889552 54.9811974),73.3889552,54.9811974
3921,453025660,,POINT (73.3874426 54.981143),73.3874426,54.981143
3922,2477350781,,POINT (73.30414690000001 54.9136088),73.3041469,54.9136088
3923,453025662,,POINT (73.3854398 54.9810263),73.3854398,54.9810263
3924,2477350782,,POINT (73.3069897 54.9136228),73.3069897,54.9136228
3925,1735974783,,POINT (73.4652083 55.0059402),73.4652083,55.0059402
3926,1104306047,,POINT (73.5124905 54.9934417),73.5124905,54.9934417
3927,2477350785,,POINT (73.309826 54.9137057),73.309826,54.9137057
3928,453025667,,POINT (73.40717119999999 54.9832967),73.4071712,54.9832967
3929,2477350786,,POINT (73.30442669999999 54.9140685),73.3044267,54.9140685
3930,453025669,,POINT (73.35940100000001 54.9870125),73.359401,54.9870125
3931,2477350787,,POINT (73.30731129999999 54.914162),73.3073113,54.914162
3932,453025671,,POINT (73.3649451 54.9836845),73.3649451,54.9836845
3933,2477350789,,POINT (73.304695 54.9146115),73.304695,54.9146115
3934,940072837,,POINT (73.4442054 54.9115066),73.4442054,54.9115066
3935,453025674,,POINT (73.239639 55.028594),73.239639,55.028594
3936,940072842,,POINT (73.3777779 55.0071239),73.3777779,55.0071239
3937,453025676,,POINT (73.2858042 55.0307375),73.2858042,55.0307375
3938,453025677,traffic_signals,POINT (73.2874961 55.0329775),73.2874961,55.0329775
3939,453025678,traffic_signals,POINT (73.2872766 55.0330215),73.2872766,55.0330215
3940,453025679,traffic_signals,POINT (73.28968589999999 55.0368003),73.2896859,55.0368003
